Date,12/AUD,12/CAD,12/CHF,12/DKK,12/EUR,12/GBP,12/HKD,12/JPY,12/KRW,12/NOK,12/SEK,12/SGD,12/USD,18/AUD,18/BGN,18/CAD,18/CHF,18/CNY,18/CZK,18/DKK,18/EUR,18/GBP,18/HKD,18/HUF,18/JPY,18/KRW,18/NOK,18/PLN,18/RON,18/SEK,18/SGD,18/USD,41/AED,41/ARS,41/AUD,41/BGN,41/BRL,41/CAD,41/CHF,41/CLP,41/CNY,41/COP,41/CZK,41/DKK,41/DZD,41/EUR,41/GBP,41/HKD,41/HUF,41/IDR,41/ILS,41/INR,41/ISK,41/JPY,41/KRW,41/MAD,41/MXN,41/MYR,41/NOK,41/NZD,41/PEN,41/PHP,41/PLN,41/RON,41/RUB,41/SAR,41/SEK,41/SGD,41/THB,41/TRY,41/TWD,41/UAH,41/USD,41/ZAR
2017-02-28,147.9846,114.8473,117.7502,98.5714,97.9245,80.1045,90.9830,71.4831,126.9585,101.8004,90.4592,121.9882,110.4872,138.9115,143.7262,112.1020,114.6705,130.3443,138.5504,95.1383,90.8223,77.5260,79.4237,128.1017,66.4611,114.7006,98.6713,111.4867,134.8166,87.2225,113.7937,102.6104,131.0618,28.7016,134.4995,138.9146,135.3775,112.9965,112.7201,94.9358,127.7182,93.5158,136.5784,93.5861,81.3238,89.1466,76.4166,80.1067,126.5685,148.1431,100.6285,130.5059,103.8180,66.8881,113.3976,90.2630,76.5327,87.4199,96.9020,128.3997,116.5445,108.8303,109.7107,132.8088,208.3930,102.4825,85.7806,110.8067,108.1230,99.3486,85.3273,71.8769,104.0693,87.7143
2017-03-31,147.1410,112.2066,117.4155,99.0962,98.4887,79.3140,90.9723,71.4122,127.8445,99.8236,90.3195,122.8265,110.8290,138.0555,143.6484,109.4962,114.3201,130.4571,139.0863,95.5933,91.1752,76.7452,79.3950,127.7351,66.3676,115.4162,96.7251,112.2009,134.0807,87.0405,114.5230,102.7793,131.4335,29.4116,133.6592,138.6575,134.0905,110.0396,112.2763,92.2187,127.5475,91.5785,136.9984,93.9225,81.3803,89.2785,75.5612,79.9701,126.0915,147.9566,102.5222,132.9312,104.9490,66.6960,113.9298,90.0438,80.9284,87.3344,94.9108,124.3835,117.1940,108.1543,110.3148,131.9750,209.6328,102.2538,85.5244,111.3092,107.7608,99.8737,85.9395,72.4767,103.4695,89.8280
2017-04-30,144.5960,111.7986,117.1352,98.9181,98.1205,81.1243,90.7688,72.9847,126.6904,98.4811,89.6800,122.1714,110.1307,135.7543,143.6634,109.0767,114.0335,130.2389,139.4624,95.3905,90.8739,78.4669,79.2938,126.7193,67.7933,114.5105,95.3936,113.3745,134.5449,86.3938,113.9811,102.2019,129.8986,30.3313,131.4459,138.4779,132.8565,109.4483,111.9507,92.5191,127.2101,93.5230,137.2912,93.6756,81.0972,88.9257,77.2166,79.8215,125.0221,147.7167,101.7555,134.8688,104.3785,68.0504,112.9664,89.3411,83.0412,87.2993,93.5478,123.1363,116.7403,108.5770,111.3962,132.3426,214.3432,101.7895,84.8435,110.6993,108.0161,101.0310,85.9424,71.9788,102.6119,85.6141
2017-05-31,141.3072,109.7628,116.3585,100.0249,100.2723,81.6942,89.7042,71.0605,127.0183,97.7714,89.4331,121.8252,108.9256,132.8329,144.3543,107.0634,113.2965,129.8011,142.0577,96.4659,92.4754,79.0338,78.5446,128.5582,66.1099,114.8038,94.7283,115.2339,134.7305,86.1701,113.7559,101.1824,128.5783,30.0792,128.7814,139.3795,129.5581,107.4639,111.3923,89.9818,126.8926,91.7000,140.0428,94.8798,79.9635,90.6171,77.8784,79.0874,127.0029,147.3446,102.4894,133.9223,109.7673,66.4215,113.2994,89.2335,82.6313,88.5404,93.0328,122.2998,114.9140,108.1513,113.3707,132.6879,209.4199,100.8268,84.7422,110.5337,107.3785,102.1459,86.4065,72.7566,101.8152,86.2098
2017-06-30,142.8177,111.8820,117.3680,100.6712,101.4905,80.0566,88.8812,71.6057,125.0918,97.4575,89.4884,121.7442,107.7340,134.0159,144.7129,109.0016,114.2166,130.6180,144.3371,97.0183,93.2255,77.4165,77.5929,129.6201,66.4395,112.8519,94.3760,115.1237,134.5999,86.1712,113.5133,100.0460,127.9564,29.8182,129.7904,139.8442,124.8819,109.2630,112.3580,90.1007,127.7227,90.1986,142.3638,95.4641,79.5819,91.3903,76.3353,78.2121,128.1043,146.8599,102.6444,133.0437,111.4468,66.7657,111.4955,89.1367,85.3295,88.5069,92.7579,126.1521,114.3788,107.2632,113.3123,132.6295,205.5143,100.0169,84.7894,110.4159,108.1086,102.2511,85.5840,74.5132,100.5897,88.0198
2017-07-31,146.7201,116.6526,116.2064,101.7629,103.0008,79.9636,88.3226,69.7833,124.1393,98.5714,91.9038,121.3191,105.6224,137.8042,145.1005,113.6132,113.1394,130.2853,146.3270,98.1847,94.4435,77.3798,77.2210,130.9636,64.8433,112.0287,95.5777,114.8283,135.4449,88.5814,113.2109,98.4104,126.5843,28.1982,133.5987,140.8653,127.6594,113.8393,111.5230,90.5428,127.6880,87.3119,144.6431,96.8598,77.9337,92.8567,76.4692,77.9745,129.7029,145.6045,100.7874,133.1438,107.1234,65.2937,110.8602,89.1856,86.6523,87.8241,94.1647,126.9525,114.0627,105.2063,113.2834,133.7981,196.8868,99.0154,87.3311,110.4092,108.3997,99.8416,84.7911,75.2873,99.1650,85.6518
2017-08-31,146.9995,116.9871,113.4853,102.0930,105.1115,78.4467,86.9925,70.7202,123.2806,99.8346,92.7777,120.8958,104.2322,137.9258,145.8765,113.8071,110.4878,130.7490,146.7625,98.5107,95.9464,75.9147,75.9602,132.7516,65.5717,111.1450,96.8170,114.4178,135.4740,89.4364,112.7358,97.1033,124.7558,27.6821,133.9575,141.8220,128.5759,114.0544,109.0423,91.4422,128.3281,88.3648,145.2329,97.3162,76.7493,94.3884,75.1301,76.8252,131.6095,143.7915,98.4014,133.3519,103.0838,66.1076,110.1841,89.0499,86.3204,87.3328,95.4917,124.6463,113.4090,103.3925,112.9965,133.9616,194.0149,97.5912,88.2633,110.1853,108.6197,100.1834,84.1342,75.8028,98.0944,83.8536
2017-09-30,146.8438,119.5883,112.7877,101.9446,105.1859,80.1155,86.2734,69.7404,122.6326,99.8026,92.6866,121.0681,103.4625,137.5054,146.2234,116.2065,109.7734,132.1015,146.8663,98.3381,95.9483,77.4758,75.0013,131.1028,64.4983,110.1366,96.7560,114.3939,135.2918,89.3271,112.6211,96.3131,124.2103,28.1780,133.7176,142.0847,128.1316,116.4889,108.3407,92.9371,129.5963,89.4555,145.3199,97.1884,74.9183,94.4160,76.6907,75.9277,129.9883,143.5103,99.5717,131.0961,100.0325,65.0724,109.2500,89.1557,85.8086,88.3932,95.4574,122.6734,112.1242,103.1458,112.9783,133.7699,198.5217,96.7683,88.1717,110.1330,108.6530,100.7820,83.5877,74.4263,97.4918,83.9194
2017-10-31,145.5482,117.2288,111.7392,101.7847,104.7239,80.3901,87.4860,68.7020,123.6997,99.0262,91.6726,120.9177,105.0529,136.2494,145.9912,113.9739,108.7118,132.1640,148.8734,98.1101,95.4663,77.6999,75.9564,130.3551,63.5659,110.9911,95.9370,114.6364,136.5753,88.2865,112.4200,97.6086,126.4033,28.5584,132.5701,142.0258,127.2719,114.5005,107.2791,93.5692,129.6773,89.3345,147.3144,96.9648,74.2260,94.0116,76.9172,76.8490,129.2773,142.6333,101.1375,131.3082,102.3289,64.1554,110.0864,89.3441,82.2699,88.6553,94.6371,120.2552,112.5063,103.3506,113.2283,135.1168,200.6840,97.4295,87.1438,109.8693,109.5812,98.0335,84.2078,74.1937,99.0497,81.4624
2017-11-30,142.0683,116.0785,110.5479,101.7096,104.8277,80.7246,87.3509,68.8241,126.0167,97.0638,89.7402,121.7288,105.2434,133.0296,146.0738,112.8569,107.5277,131.9111,149.9716,97.9531,95.4512,77.9916,75.9357,129.6673,63.7047,113.0569,93.9648,115.7486,135.7391,86.3647,113.1803,97.7446,126.0494,28.8525,129.4728,142.5709,124.6591,113.3805,106.1776,93.0761,129.4425,87.7402,148.5292,96.8559,74.1206,94.1329,77.2487,76.8009,128.6953,142.2675,100.8891,133.0073,101.7764,64.2641,112.1107,89.6079,82.3370,89.9307,92.7351,117.7300,112.6950,104.2547,114.4243,134.5057,196.4705,96.7855,85.2839,110.4575,110.5155,93.8004,84.9095,74.7420,99.1656,79.2669
2017-12-31,141.4332,115.6572,110.2884,101.5771,105.1455,81.5481,86.8584,68.5296,127.7830,95.1598,89.1051,121.6174,104.6981,132.4586,146.1758,112.4151,107.2758,131.8304,149.5524,97.8039,95.6917,78.7773,75.5725,129.1350,63.4480,114.5784,92.1083,116.5278,135.9785,85.7358,113.0896,97.2636,126.0502,29.5730,128.7812,142.6124,123.0392,112.9318,105.9079,92.1855,129.2686,88.1924,148.0960,96.6530,73.8681,94.3032,77.9758,76.3714,128.1676,141.3385,100.6826,133.9142,101.9208,63.9661,113.5396,89.4422,81.6257,91.4240,90.8802,118.4637,112.0157,104.9078,115.2018,134.7094,196.3097,95.6016,84.6371,110.2234,110.6386,94.8668,84.9258,72.8276,98.7429,84.5756
2018-01-31,144.8305,117.8666,110.4672,101.6752,106.4300,82.0346,84.8909,68.6186,128.0389,97.2155,90.3516,121.0427,102.1897,135.3868,146.3037,114.3298,107.3694,132.8000,150.9989,97.8543,96.4463,79.1767,73.6807,131.1125,63.3406,114.4335,94.0698,117.9089,135.9975,86.8874,112.3780,94.9540,125.9588,27.2143,131.5195,142.9182,124.3860,114.7763,106.0262,95.6361,130.1284,90.5505,149.6233,96.7778,72.5053,95.0741,78.3823,74.5048,130.2628,140.5024,100.7131,132.5458,100.1577,63.8565,113.4056,88.9894,81.6856,92.4933,92.8848,120.6189,110.6726,102.8303,116.6930,134.8396,197.9056,97.2113,85.8294,109.5789,110.7000,95.0275,84.4770,69.1057,96.6310,89.1119
2018-02-28,142.0042,116.1489,112.5245,101.8578,106.6333,82.2705,85.1302,70.1169,126.1152,97.9414,89.5992,120.4767,101.5014,132.3296,146.7059,112.4518,109.2823,134.4512,151.4959,97.9421,96.4415,79.3207,73.4287,130.1590,64.3892,112.2883,94.6870,117.2197,136.1031,86.1118,111.5447,94.0341,124.6159,26.4891,128.8114,143.4604,122.4483,112.8948,108.0078,96.2764,131.9290,90.2808,150.2139,96.9622,71.9625,95.2657,78.6117,74.4283,129.3818,137.0915,97.7905,129.6017,101.2108,65.0149,111.6007,88.4423,82.6882,92.4371,93.5857,120.8102,108.8128,99.8042,116.0520,135.0371,195.0685,96.0659,85.1407,109.1475,110.8908,94.4620,84.3619,72.3384,95.8410,91.7655
2018-03-31,139.9362,113.0438,111.1252,101.9204,106.8940,82.3485,84.5162,71.2401,126.5479,99.3632,87.6497,120.5304,101.8947,130.5300,146.8161,109.4916,107.9808,133.9916,151.0781,98.0450,96.7557,79.4364,73.0654,130.0238,65.4616,112.8737,96.0759,115.7852,136.3163,84.3112,111.7111,94.3800,124.3886,26.5397,127.1083,143.6542,121.5910,109.9251,106.7400,95.3544,131.5646,90.8618,149.8043,97.0669,71.9367,95.5733,78.7426,74.0789,129.2320,135.9676,98.8062,128.6953,103.5350,66.0888,112.2310,88.7476,83.0782,92.5600,94.9529,120.3689,108.9231,100.0411,114.6085,135.2900,194.7037,96.1491,83.3797,109.3686,111.5712,92.8652,84.0795,75.2006,96.1061,91.9847
2018-04-30,139.2853,114.8233,108.7747,102.2860,106.8240,83.3829,84.6140,69.9800,127.5834,99.3430,85.7981,120.2910,102.2796,129.6960,146.5438,111.1627,105.6393,134.9862,151.3011,98.2921,96.5278,80.3602,72.8595,130.4408,64.2020,113.4034,95.9595,116.1363,136.5753,82.4707,111.2502,94.6001,124.4578,27.4643,126.3597,143.8954,117.0465,111.6270,104.5564,96.1479,132.6596,93.9806,150.2452,97.4082,72.3845,95.6039,79.7381,73.9672,129.7986,136.0338,97.2577,128.0686,103.5561,64.8944,112.8728,89.0471,83.8885,93.2051,94.9425,120.5471,109.5995,100.7495,115.1259,135.7650,183.2026,96.2434,81.6459,108.9965,111.8503,90.7017,83.8829,76.5399,96.3567,90.8822
2018-05-31,138.8337,114.3870,108.8000,101.3963,105.0655,81.8875,86.2493,69.7941,128.7440,99.0558,85.3442,121.1413,105.0406,129.0671,146.2390,110.8308,105.6675,135.7006,149.1238,97.4283,95.2733,78.9226,73.9964,128.0589,63.9835,114.2592,95.6619,113.0328,136.8912,82.0342,111.8487,96.8690,126.7499,24.9722,125.9849,143.7699,113.0816,111.7208,104.5909,94.6561,133.6856,92.9731,148.0663,96.5961,74.3783,94.5378,78.3530,75.2088,127.4283,136.2236,98.1944,127.0581,102.1994,64.7976,113.9232,89.6822,79.3929,92.9433,94.6941,117.8723,110.8091,102.1658,112.0236,136.1505,184.7588,97.8503,81.2302,109.6891,111.6271,86.6831,83.6096,78.6416,99.1994,89.8630
2018-06-30,139.0943,112.4964,110.3792,101.0257,104.4189,81.3946,87.0596,69.9929,126.9939,100.2428,85.6206,121.1406,106.1795,129.5110,146.9676,109.1347,107.2682,134.9450,148.8155,97.1619,94.9875,78.5187,74.8615,125.9572,64.2978,113.0459,96.8672,112.4402,136.3689,82.3717,112.0306,97.9675,127.6009,23.3516,126.4487,144.4807,111.7220,110.2158,106.1958,94.6400,133.1237,93.1386,147.7671,96.3784,75.3398,94.3383,77.9871,76.0871,125.3497,137.8488,98.6122,127.8948,102.5059,65.1622,112.7790,90.0667,77.1273,91.9454,95.9175,119.0130,112.5317,101.8216,111.4259,135.6410,186.0910,98.6404,81.5884,109.9174,110.8570,86.0359,83.7604,79.6120,100.5778,85.8537
2018-07-31,138.3742,112.9163,110.1595,101.4605,105.0203,80.8621,87.9252,69.4224,123.7409,100.7007,85.9296,120.0020,106.5907,129.9367,148.0880,109.9906,107.3323,130.7954,148.8667,97.8894,96.0472,78.2758,76.7159,126.0690,64.4528,111.5439,97.5649,112.4390,136.9407,82.9217,111.8999,99.1283,129.1043,23.2154,126.8767,145.7821,111.1003,110.7537,106.2660,93.5800,129.0569,93.7335,147.8465,97.1311,74.9041,95.3065,77.7712,77.7862,125.4909,136.4928,98.0156,127.6300,104.6313,65.2242,111.0705,90.5355,83.1868,92.3551,96.6474,117.9962,113.5574,103.5915,111.4551,136.3078,188.2010,99.3849,82.1596,109.7496,109.6415,84.4594,84.0277,79.8350,100.9139,86.7112
2018-08-31,137.3971,113.9935,111.7639,101.1369,104.3048,79.9072,88.1145,70.1510,125.2406,99.6829,84.4603,120.2941,107.0772,129.4472,148.1692,111.2345,108.9376,128.8661,149.6930,97.5811,95.5884,77.4104,77.4316,126.4963,65.4182,113.4930,96.5759,113.2882,137.1383,81.5103,112.5573,99.8894,130.3380,22.7872,126.4817,147.7510,109.3405,112.0471,108.0679,94.0897,127.5775,92.3097,149.1538,97.0972,75.8864,95.4313,77.1398,78.5933,126.3513,136.0286,98.7882,127.3501,104.1884,66.2345,113.1717,91.7259,84.6784,91.7989,95.9274,117.1659,114.2935,105.1720,112.7137,137.3761,181.5508,100.2145,80.9438,110.5553,111.5361,70.7750,84.0281,78.9651,101.6613,83.2108
2018-09-30,134.2613,113.4334,113.1502,100.8325,104.8571,80.3411,88.0051,69.1447,125.9898,99.7211,84.8971,119.3939,106.6179,126.6205,148.5613,110.7083,110.3330,128.5032,150.1310,97.3548,96.1243,77.8696,77.4505,126.4361,64.5693,114.2151,96.6709,113.1013,137.6128,81.9829,111.8146,99.5624,129.9827,18.7567,124.1227,148.6992,105.9782,111.7180,109.6908,91.6206,127.7452,90.4320,149.8940,97.2038,75.5147,96.4185,77.8140,78.8035,126.5734,133.2538,100.8306,122.4842,98.2087,65.5485,114.2134,91.8844,84.1708,91.1219,96.3055,116.1199,114.4670,104.6908,112.7880,138.1645,178.0726,99.7339,81.6105,110.2978,113.4240,69.5240,84.0040,77.7691,101.8468,79.4804
2018-10-31,133.9761,114.2768,111.2786,100.3698,104.0431,80.9114,88.8722,69.0853,125.0620,100.5465,84.7641,119.0941,107.6495,126.4361,148.2312,111.6314,108.5410,128.2533,148.5859,96.9389,95.5818,78.4403,78.2274,126.8732,64.5764,113.5159,97.4847,112.7613,137.1619,81.8787,111.5822,100.5574,130.0093,19.9935,123.8629,146.9081,116.3014,112.5664,107.6650,91.9314,127.1546,89.2776,147.8881,96.4897,75.8922,95.3458,78.1685,79.4565,126.5854,131.8952,99.2694,120.5058,93.5014,65.4564,113.2561,91.4861,84.1355,91.3320,96.7842,115.6121,113.6728,105.7380,112.0556,137.0044,184.4918,100.0121,81.3033,109.9343,113.4678,78.1977,83.9033,78.9631,102.4975,81.7563
2018-11-30,137.2905,112.7324,111.2542,99.9220,103.3348,80.9896,89.4903,68.9446,125.2415,98.9963,85.5233,120.2660,108.4506,129.5465,147.6965,110.1500,108.5125,128.2273,147.4739,96.5030,95.0531,78.5104,78.7794,126.9800,64.4648,113.6905,95.9883,112.7472,136.7911,82.5859,112.6636,101.2078,129.5717,21.1573,126.4516,145.4943,115.5795,111.2012,107.4998,92.1283,126.8876,86.7319,146.5199,95.8453,76.3690,94.5307,78.0697,79.8633,126.4310,137.2374,98.2246,124.0961,88.4256,65.2393,113.1899,91.9076,80.4894,90.8928,95.1408,119.7519,113.0790,107.7872,111.7973,136.1950,184.0121,100.1341,81.8630,110.5964,112.8508,84.1785,84.0458,80.7523,103.3340,84.5441
2018-12-31,136.1720,111.0924,112.3156,100.0205,103.4330,79.7045,89.8796,69.4330,125.1905,97.8694,86.0983,120.8263,108.9057,128.2096,147.1341,108.4520,109.4518,129.1265,148.4522,96.4887,94.8952,77.1937,78.8195,126.6039,64.7420,113.3469,94.8154,113.2902,137.3658,83.0367,112.9595,101.3494,128.9517,21.0029,125.0682,144.9179,112.6305,109.4272,108.4289,91.7666,127.7526,86.5027,147.4857,95.8042,75.8897,94.3804,76.7555,79.9396,126.0384,138.6579,96.6670,125.9754,91.7223,65.5207,112.8951,91.3172,81.5525,90.9593,93.9762,120.7397,113.5674,106.6888,112.3113,136.7494,182.3970,99.5881,82.2922,110.8346,112.7967,84.3167,83.7232,81.9541,103.3271,83.5966
2019-01-31,134.6460,111.8225,111.9393,100.3951,103.0819,80.7080,88.9336,71.4864,124.1891,97.8039,86.0136,120.9186,107.9742,126.4776,147.1108,108.9947,108.9852,130.1590,150.2028,96.7426,94.4171,78.0601,77.7240,127.8132,66.3852,112.1582,94.6743,112.8322,136.4486,82.8731,112.8085,100.3482,127.6786,21.6083,123.3445,144.8582,116.2629,109.7089,107.9004,91.2982,128.5791,87.0567,149.1456,95.9821,75.6882,93.8305,77.5671,78.8756,127.1736,140.7254,98.0633,125.3887,91.3139,67.0877,111.6870,90.5103,85.1887,90.6972,93.7655,119.0434,113.1614,106.0742,111.8119,135.8016,183.7442,98.0712,82.0814,110.6640,114.6416,83.9024,82.7452,81.7946,101.8702,84.9055
2019-02-28,134.5997,112.8586,110.9489,100.1095,102.5448,81.8724,89.6944,70.4896,124.8878,98.5079,84.0122,122.0605,108.3671,125.9741,147.0118,109.8681,107.9294,131.7656,149.3226,96.3457,93.8273,79.0722,77.9288,128.7239,65.2380,112.2142,95.2142,111.9370,135.9979,80.8751,113.4545,100.4337,126.9700,21.7740,122.7082,144.3628,116.8650,110.5530,106.7516,93.8513,129.8247,88.1606,148.0839,95.4571,75.4720,93.0945,78.4821,79.0447,127.8960,141.3007,99.4760,124.7294,90.7138,65.8637,111.6373,90.5490,84.8279,91.3607,94.1628,119.7913,113.3936,106.4143,110.7555,135.1380,186.7542,97.3027,80.0253,111.1092,116.6823,85.4411,82.9876,84.3065,101.8695,85.5555
2019-03-31,133.4941,111.7236,111.1485,99.8113,102.1165,82.9908,89.5337,70.0365,123.6743,98.5127,83.8366,122.2158,109.0627,124.6406,146.8973,108.6885,108.0368,133.0130,149.4514,95.9622,93.3236,80.0577,77.4296,129.8076,64.6439,110.7549,95.1283,112.2843,135.7560,80.6246,113.2978,100.8240,126.2653,21.1671,121.4438,144.4307,114.1599,109.3766,106.8707,92.5790,131.0091,88.0453,148.2344,95.0933,75.2584,92.6727,79.4612,78.5746,128.9868,139.8099,99.8225,128.3950,91.6083,65.3186,110.2524,89.8579,84.7769,91.6190,94.1043,119.9698,114.1885,105.9429,111.0928,134.9965,189.0919,97.2405,79.7830,110.9043,115.5150,82.9127,82.6784,85.3438,102.2430,82.8012
2019-04-30,135.0208,111.7302,110.9949,99.4639,101.8566,82.5819,90.4163,69.8925,122.9809,99.3862,83.8476,121.8865,109.7159,125.8586,147.0552,108.6633,107.8418,133.6991,148.7274,95.5786,93.0340,79.6215,77.9351,127.9233,64.4092,109.9444,95.9028,112.8318,136.0908,80.5914,112.8322,101.2740,126.3053,20.8655,122.6667,144.7515,113.1393,109.3088,106.6536,92.7751,131.5800,87.3447,147.5046,94.7051,74.9402,92.3879,79.0197,79.0800,127.1119,141.0049,100.5622,129.0194,92.8924,65.0614,109.4275,90.0071,85.7517,90.8684,94.8744,118.0265,114.4808,107.2281,111.6148,135.4011,191.2093,97.3922,79.7416,110.4205,115.0779,80.3472,82.8290,86.0158,102.5334,84.6448
2019-05-31,132.2089,111.5360,110.8066,99.7083,102.1756,81.7026,90.8269,71.4956,118.8421,98.1448,82.1182,121.6653,110.3278,123.7293,147.6730,108.6795,107.7649,132.1411,149.5412,95.8716,93.4455,78.8840,78.7004,127.4780,66.0977,106.9378,94.7401,113.1098,136.8040,78.9938,113.0256,102.1001,128.3619,21.0612,120.6015,145.5965,110.9186,109.3986,106.5991,90.8893,130.1723,84.2643,148.3462,95.0125,76.0357,92.8171,78.3219,79.7902,126.7011,140.7148,101.9450,129.6655,91.5222,66.7228,106.4572,90.7719,85.2522,90.5721,93.7527,116.5162,114.9935,108.0071,111.8887,136.2338,192.4090,98.2234,78.1849,110.5932,116.2471,77.6263,82.5609,88.5658,103.4136,83.8625
2019-06-30,131.4996,112.6305,112.6877,99.6942,102.8136,80.0228,91.1344,72.3130,118.9583,98.4986,82.8438,121.1447,109.2732,123.3658,147.8666,109.7966,109.6121,130.7868,150.9409,95.8909,93.9338,77.3196,79.3161,128.2290,67.0100,107.4250,95.1210,114.4741,137.5929,79.6994,112.8548,101.3862,126.9874,21.9375,120.1119,145.5366,114.2903,110.4953,108.4002,90.4873,128.8483,85.5400,149.6907,94.9868,75.5946,93.1846,76.7503,80.3474,127.4144,141.9694,100.5819,130.2076,91.1579,67.5695,106.8465,90.8358,84.3360,90.5445,94.0589,117.0204,114.5565,108.5277,113.2056,136.8968,193.6758,97.8482,78.8504,110.3511,117.9412,80.3212,82.1457,87.1836,102.7766,82.7653
2019-07-31,133.2735,114.7012,113.2253,99.7251,102.2900,79.2159,91.9362,72.3431,118.3623,99.1848,83.5740,120.9761,109.6080,124.7299,148.4962,111.7433,110.0549,131.7368,150.9742,95.8492,93.3871,76.4782,79.6676,127.0033,66.8767,106.6145,95.7111,114.6925,137.2324,80.3325,112.4651,101.5531,126.1789,23.0788,121.1288,145.5031,116.3017,112.2700,108.6572,90.9606,129.2840,86.8620,149.4347,94.7276,75.6518,92.3309,75.7560,80.5542,125.9289,143.8492,101.4548,131.5089,92.1937,67.2790,105.8143,90.6493,85.4937,91.2017,94.4441,118.4072,115.1142,109.7262,113.1678,136.1755,196.6293,97.6920,79.3359,109.6310,118.9319,83.5329,82.3538,89.8819,102.5632,86.2220
2019-08-31,129.8241,113.3727,115.0796,99.9168,102.3074,77.7210,92.4072,74.3115,115.4651,96.3368,82.2218,120.1353,110.5910,122.1885,149.1795,110.7600,112.0726,129.4983,150.2964,96.2106,93.8543,75.2299,80.7272,126.6850,69.0570,104.9242,93.1080,112.7149,137.8583,79.1942,112.2880,102.8367,127.8346,20.2074,118.8706,146.0400,111.9078,111.5596,110.7617,89.5051,127.5587,83.0727,148.8160,95.1841,76.6448,92.9175,74.6141,81.6361,125.6329,144.1434,103.7991,129.0828,93.5820,69.5256,104.2877,91.8786,83.2814,90.8962,91.9442,115.8466,114.3188,108.7719,111.2317,136.7471,191.4220,98.8529,78.2772,109.6574,120.2314,85.5123,82.4333,93.4999,104.2679,81.0718
2019-09-30,130.7900,113.5162,113.9434,98.9932,101.1418,79.4582,92.5303,73.4778,117.8496,96.3999,82.3798,120.8410,111.1088,123.1456,148.0669,110.9519,111.0040,129.3765,149.3502,95.3716,93.1181,76.9148,80.9327,124.5011,68.3683,107.0697,93.2003,112.1925,137.1716,79.3763,112.9634,103.3338,127.5500,19.3744,119.7182,144.6740,109.4230,111.6976,109.6216,89.2823,127.2209,83.9309,147.7165,94.2875,77.1968,92.1089,76.2021,81.7355,123.3302,145.5280,103.5542,129.6347,91.7324,68.7470,106.2558,90.8559,83.9898,90.9604,91.9919,114.4702,115.5877,109.1839,110.5723,135.9143,195.2677,99.0381,78.4017,110.1111,121.1332,85.8083,83.4637,96.0284,104.5887,83.2417
2019-10-31,130.7629,113.9038,112.7854,99.1447,101.1661,80.8940,92.2598,72.7579,118.9045,94.6593,81.6402,120.8890,110.7923,122.8689,147.9505,111.2157,109.7760,130.2220,150.3802,95.3823,92.8993,78.2005,80.4448,125.2386,67.5588,107.6547,91.4135,113.5192,136.5889,78.5569,112.7676,102.8920,126.4793,19.3115,119.5096,144.5983,109.5995,111.8892,108.4173,88.7072,127.9692,82.8097,148.7501,94.2981,76.4634,91.9259,77.4740,81.2658,124.0727,144.6220,103.2396,130.0779,90.8649,67.9411,106.8233,90.8671,85.0700,90.3738,90.2274,113.6787,115.0123,110.1532,111.8882,135.3632,195.9303,98.3946,77.5919,109.9208,121.1178,85.6105,83.9016,95.3258,104.0553,82.1591
2019-11-30,130.9836,113.2312,112.3777,98.7894,100.5245,82.6314,92.1164,72.0191,119.5826,94.3532,82.8581,121.7952,110.8044,122.5887,147.9122,110.3695,109.2550,132.0264,151.0607,94.9379,92.1935,79.7392,79.8185,124.1219,66.5948,107.6390,91.0428,113.6113,135.9522,79.6243,113.1553,102.5640,125.7603,19.6119,119.2860,144.4324,107.9037,111.0301,107.8945,82.4618,129.6975,83.5335,149.3812,93.8749,76.0702,91.2818,78.9804,80.7132,122.9254,144.2353,103.7190,129.6626,90.2557,67.0184,106.8788,90.9214,85.4835,90.3340,89.8904,114.3301,114.5117,110.9684,111.9383,134.6679,196.3608,97.7218,78.6449,110.3270,120.8147,86.2420,83.7141,96.4593,103.7386,82.4470
2019-12-31,131.2156,113.7434,112.9934,98.3891,100.4462,83.5197,91.9538,71.5754,118.6190,94.7004,84.0420,121.8592,110.3583,122.9770,148.0262,110.9077,109.8733,131.5381,151.4276,94.6031,92.1864,80.6198,79.8315,125.4977,66.2783,106.9220,91.4377,114.3170,135.8830,80.7787,113.3319,102.2883,124.6783,20.1660,119.4522,144.6169,109.4502,111.4485,108.4717,82.5310,129.0143,83.5597,149.7159,93.5072,76.3601,91.2224,79.8101,80.6271,124.2517,144.3781,103.3738,132.2133,91.1967,66.6267,106.0397,90.8978,86.4086,90.1974,90.2706,117.4818,114.4546,111.1094,112.5841,134.6354,198.2182,97.6757,79.7573,110.3178,120.6136,84.6137,84.3338,98.9168,103.2653,84.1146
